@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.117647,0.066667,1,0.024917,East
0.176471,0.066667,1,0.023256,East
0.235294,0.066667,1,0.021595,East
0.294118,0.066667,0.666667,0.352159,East
0.294118,0.133333,0.666667,0.350498,North
0.294118,0.2,0.666667,0.348837,North
0.352941,0.2,0.666667,0.347176,East
0.411765,0.2,0.333333,0.677741,East
0.470588,0.2,0.333333,0.67608,East
0.529412,0.2,0.333333,0.674419,East
0.529412,0.133333,0.333333,0.672757,South
0.529412,0.066667,0.333333,0.671096,South
0.529412,0,0.333333,0.669435,South
0.588235,0,0,1,East
0.588235,0.066667,0,0.998339,North
0.647059,0.066667,0,0.996678,East
0.647059,0.133333,0,0.995017,North
0.647059,0.2,0,0.993355,North
0.705882,0.2,0,0.991694,East
0.764706,0.2,0,0.990033,East
0.823529,0.2,0,0.988372,East
0,0.533333,1,0.031561,Stop
0,0.466667,1,0.0299,South
0,0.4,1,0.028239,South
0,0.333333,1,0.026578,South
0.058824,0.333333,1,0.024917,East
0.117647,0.333333,1,0.023256,East
0.176471,0.333333,1,0.021595,East
0.176471,0.266667,1,0.019934,South
0.235294,0.266667,1,0.018272,East
0.294118,0.266667,1,0.016611,East
0.294118,0.333333,1,0.01495,North
0.294118,0.4,1,0.013289,North
0.352941,0.4,0.666667,0.343854,East
0.411765,0.4,0.666667,0.342193,East
0.470588,0.4,0.666667,0.340532,East
0.411765,0.4,0.666667,0.33887,West
0.352941,0.4,0.666667,0.337209,West
0.411765,0.4,0.666667,0.335548,East
0.352941,0.4,0.666667,0.333887,West
0.294118,0.4,0.666667,0.332226,West
0.294118,0.466667,0.666667,0.330565,North
0.294118,0.533333,0.666667,0.328904,North
0.352941,0.533333,0.666667,0.327243,East
0.411765,0.533333,0.666667,0.325581,East
0.470588,0.533333,0.333333,0.656146,East
0.529412,0.533333,0.333333,0.654485,East
0.529412,0.466667,0.333333,0.652824,South
0.529412,0.4,0.333333,0.651163,South
0.529412,0.333333,0.333333,0.649502,South
0.529412,0.266667,0.333333,0.647841,South
0.529412,0.266667,0.333333,0.646179,South
0.529412,0.333333,0.333333,0.644518,North
0.529412,0.266667,0.333333,0.642857,South
0.529412,0.266667,0.333333,0.641196,South
0.529412,0.333333,0.333333,0.639535,North
0.529412,0.333333,0.333333,0.637874,North
